project,label,file_id,file_name,case_id,submitter_id
TCGA-BRCA,tumor,e6f927ef-840f-438a-9559-863cc64f71e0,98447eef-e5af-4bfa-a215-7a1edd601c46.rna_seq.augmented_star_gene_counts.tsv,00b11ca8-8540-4a3d-b602-ec754b00230b,TCGA-LL-A440
TCGA-BRCA,tumor,89ece3f8-e2db-4ed6-b5b8-dd4df34d6224,b1eae07c-4bc8-4b5c-9d33-d85f10214663.rna_seq.augmented_star_gene_counts.tsv,a721dac6-0126-476c-b2d4-2dbf7406454b,TCGA-AC-A23G
TCGA-BRCA,tumor,c782b873-2727-4fe4-9c9a-741964290349,444d0a78-82fe-4a80-9b41-d7daf98506ca.rna_seq.augmented_star_gene_counts.tsv,70ab4f23-23c4-409f-a5cc-18a010c3a24e,TCGA-C8-A26X
TCGA-BRCA,tumor,c1f3f326-e99f-4811-9665-d15d6d8a1c33,8b0bdebf-7292-4b66-bcf2-fcb0a06c24e3.rna_seq.augmented_star_gene_counts.tsv,e3935ce4-64d3-4a66-ba11-d308b844b410,TCGA-E9-A5FL
TCGA-BRCA,tumor,1c3a771f-43db-4b45-93f8-f8e6d2ab6847,420197bd-db07-4df9-8f72-3d7d509ae1d0.rna_seq.augmented_star_gene_counts.tsv,bfd55808-dddd-44c3-97d7-41600497b992,TCGA-B6-A0RI
TCGA-BRCA,tumor,788a4858-c6c6-4a8d-9aef-dbd32d74776b,5cf049e5-d45c-4601-8f67-1fdc0b1918a9.rna_seq.augmented_star_gene_counts.tsv,084c6aec-94f7-4090-8f3f-59fa9e89721a,TCGA-A2-A0D1
TCGA-BRCA,tumor,1277b2ec-0374-403f-8bba-cb57aeeb0d01,0631de29-6e9a-4928-ab8a-c76bd44dbd45.rna_seq.augmented_star_gene_counts.tsv,80419545-4e5d-4baf-8948-f84589b5ef3e,TCGA-D8-A4Z1
TCGA-BRCA,tumor,9b13d7e4-d265-4c0b-8aa3-5b4af70ff87d,8fff7b55-a9c5-4179-a86a-80bff4fed1b0.rna_seq.augmented_star_gene_counts.tsv,5ff12cbe-a3e0-4ce6-8452-12b984a1baaf,TCGA-EW-A1IY
TCGA-BRCA,tumor,6bd03014-d3b8-4cac-929b-af970321ae1f,8923da54-2f7c-4315-9fc2-a1d6502df55b.rna_seq.augmented_star_gene_counts.tsv,43d5632e-7272-4aad-9496-7f5a99671223,TCGA-A2-A0T7
TCGA-BRCA,tumor,893122aa-117b-49a4-a81c-1229dde4d78a,42cc31fb-3bc2-4d21-b821-2d05aca800e7.rna_seq.augmented_star_gene_counts.tsv,2dc1cec9-925a-417f-9e21-3c2143e711b4,TCGA-BH-A42U
TCGA-BRCA,tumor,88a16056-cc45-4fee-99e0-f7fc7e1971df,fdadb011-0da3-458f-8b4e-d09e4c847a5b.rna_seq.augmented_star_gene_counts.tsv,66af34ea-f471-4092-aff6-9ac9a5b75b11,TCGA-BH-A0B0
TCGA-BRCA,tumor,d5330be0-9f72-4be5-9139-8503aa4d00b4,0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc.rna_seq.augmented_star_gene_counts.tsv,16368c32-2118-4fcf-8693-6c89995e49d8,TCGA-A1-A0SI
TCGA-BRCA,tumor,8ca36e25-aabc-4bd9-9ced-a8d432ca0260,6e6eeb9a-6437-4e53-9fb7-c283f738d3bd.rna_seq.augmented_star_gene_counts.tsv,ea645243-df49-4466-a255-9f3d4321e357,TCGA-LL-A73Y
TCGA-BRCA,tumor,3ecfecef-4180-4b7a-8d9a-5532b47ef500,c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv,4958c36f-1dc7-4f14-9dec-36e14107dbe3,TCGA-D8-A145
TCGA-BRCA,tumor,6f3bd40b-98b5-431b-a0b3-c7767b479d7d,053442de-6d8a-4811-b03c-be1c7a3f207c.rna_seq.augmented_star_gene_counts.tsv,5fc7ff35-d3f7-4687-8759-3542bd58e988,TCGA-EW-A1OX
TCGA-BRCA,tumor,befa225f-9fe9-412f-a503-449874cf52d8,9fb65d01-d51d-4cbb-99f3-a09f5d6c206b.rna_seq.augmented_star_gene_counts.tsv,71229981-97c2-4ae1-a130-fe5de336b37d,TCGA-C8-A12T
TCGA-BRCA,tumor,bf6e2b60-d65b-4963-8e8e-49ab3f93c3e1,c9f641bc-d9fe-4cd6-8e73-bbf6935aee52.rna_seq.augmented_star_gene_counts.tsv,8785012f-f73e-4d68-87cf-1d804af32782,TCGA-A7-A13D
TCGA-BRCA,tumor,586d9c21-e58a-4171-9755-30c0e8b16293,3ffa2cdf-4a54-4362-a6cf-b0567ef69551.rna_seq.augmented_star_gene_counts.tsv,f5d4c2d3-cc69-4b38-8551-0917e3622a68,TCGA-AC-A2FO
TCGA-BRCA,tumor,cd9fd232-1d69-4ef0-911d-28130243994f,33debcbe-cd9a-422d-8214-68606f68ac5a.rna_seq.augmented_star_gene_counts.tsv,44bec761-b603-49c0-8634-f6bfe0319bb1,TCGA-AO-A0JM
TCGA-BRCA,tumor,7b4d770a-2b8c-4ca5-bf51-c4745c5de39a,ae8996bd-b0b7-4f9b-91fa-606f95d49f8c.rna_seq.augmented_star_gene_counts.tsv,c31900a4-5dcd-4022-97ac-638e86e889e4,TCGA-3C-AALK
TCGA-BRCA,tumor,cc7f30ec-5369-45ec-80cb-68534838a655,cc66d11a-33c0-4247-9072-6e7c0d0b6112.rna_seq.augmented_star_gene_counts.tsv,c0892598-1f7b-4f23-9cd8-731f797753d5,TCGA-A2-A0YG
TCGA-BRCA,tumor,318c3a49-64bc-4704-8739-d4cf31cef51f,1d18e4b7-83a5-4c40-94ef-f77c1ba2fdbb.rna_seq.augmented_star_gene_counts.tsv,97b5f490-1cd9-4833-b903-5f4c6e45670d,TCGA-C8-A12U
TCGA-BRCA,tumor,3ce988e2-61c5-4f53-b9c8-cfc280649c1f,8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.augmented_star_gene_counts.tsv,ee554215-bea2-4268-aaf9-784e68cdb969,TCGA-BH-A1F8
TCGA-BRCA,tumor,d657ed9a-fd92-493c-ae10-120c8b0c58d7,57730033-1db5-4e48-81ff-b6ee4f3c0ab4.rna_seq.augmented_star_gene_counts.tsv,e663954c-05a8-479a-a623-400c1eb5efc6,TCGA-BH-A1F5
TCGA-BRCA,tumor,1341b934-ead3-4c4a-bd84-09084895fa83,6ddab78f-8bf5-43ef-847b-f68c15475d46.rna_seq.augmented_star_gene_counts.tsv,4e3699da-4367-4a43-9d66-a117d3ad460d,TCGA-AN-A0XN
TCGA-BRCA,tumor,66dbe196-661b-4d0e-ac48-b82fc6a67cc8,0ba03a16-3c4f-4118-91aa-53d4a7c00d38.rna_seq.augmented_star_gene_counts.tsv,6f6e7356-3521-4674-8eec-ad01340d4b8e,TCGA-D8-A27G
TCGA-BRCA,tumor,5599b7dd-7c2a-4037-ad77-11a0b4ddcb54,6cbfdf8b-fd71-4b6a-b360-1573ee5241a1.rna_seq.augmented_star_gene_counts.tsv,bb026999-0aab-4232-96d7-2c93b6c9691d,TCGA-A2-A3KD
TCGA-BRCA,tumor,526d750f-3cab-4379-9b3e-1b7f9fa84528,8909b639-c15f-4935-a698-6de79c3d0433.rna_seq.augmented_star_gene_counts.tsv,f0de67ff-8967-4fce-9c12-0e07193285cd,TCGA-E2-A2P5
TCGA-BRCA,tumor,e4e099ea-7207-48b8-a578-d5e6d83054b0,c7e61a1c-fad6-4fc1-ba1a-49189d4fc0f1.rna_seq.augmented_star_gene_counts.tsv,995fdab7-7284-4d33-befa-ec22aa7c6479,TCGA-A8-A0A7
TCGA-BRCA,tumor,391a3465-d22e-424b-af09-3e6342159bbb,ed1fa4ae-5e58-465c-b106-379f7456656e.rna_seq.augmented_star_gene_counts.tsv,23dabeef-8e3c-44bc-9a12-a9522d17be5c,TCGA-A8-A076
TCGA-BRCA,tumor,46933fec-1800-4da5-814c-30cce4ae2fb5,afd15ee9-ef38-4d14-b1c1-7f4267fe6a04.rna_seq.augmented_star_gene_counts.tsv,97677fd7-8523-48c5-a8ce-614fd4010551,TCGA-AC-A5XU
TCGA-BRCA,tumor,dbbacb2c-b675-4a35-a6ff-157865f24945,4614147d-8f49-42b0-a43d-3ef88e6f0af4.rna_seq.augmented_star_gene_counts.tsv,433427a1-bacf-4381-91ba-5fec8a0953f9,TCGA-BH-A18S
TCGA-BRCA,tumor,9c87ef50-5854-4f69-820b-9e0b4d46c982,b3861080-a052-4432-82f8-193122ab29d4.rna_seq.augmented_star_gene_counts.tsv,2cf68894-168b-458b-af4f-53cad72989a8,TCGA-A7-A13F
TCGA-BRCA,tumor,2d5b0962-b5c4-4482-9f28-47e4dcdb6df6,602e3d24-a45d-4fe4-9b70-a679d93f470d.rna_seq.augmented_star_gene_counts.tsv,16fc3677-0393-4ed1-ad3f-c8355f056369,TCGA-5L-AAT1
TCGA-BRCA,tumor,e4f80aa3-eace-4ab4-afff-69d952ed5442,ecf14d2a-e353-4674-9b3f-f0d11bcc9900.rna_seq.augmented_star_gene_counts.tsv,5e670fec-8992-44bf-8657-f7f9a272306b,TCGA-A2-A0EN
TCGA-BRCA,tumor,89e048e0-2bdb-4c62-9c0e-2e6e796238dd,3f91fef1-b62c-4884-a882-c99bb6ca9613.rna_seq.augmented_star_gene_counts.tsv,515b1400-e896-4f2a-81bd-70895441a0bd,TCGA-A8-A06Y
TCGA-BRCA,tumor,c3b9e954-9acd-481d-b6d1-86db1e62d037,c0285709-159c-46dd-8bd8-50fad06513dd.rna_seq.augmented_star_gene_counts.tsv,955d4263-61f7-42e8-8a6e-772a0d6c209d,TCGA-E9-A1N6
TCGA-BRCA,tumor,3728cb73-4a8a-4392-8140-f027ad876cf2,61325789-0b1e-473d-8b71-5ec13ec1dcb7.rna_seq.augmented_star_gene_counts.tsv,34a74805-300c-4773-ab59-2085fcc2e6cc,TCGA-D8-A1X9
TCGA-BRCA,tumor,1936440a-9cfc-4b04-af40-3fbc22fe87f6,7dc54973-bfae-4811-b947-f98a6ac24b25.rna_seq.augmented_star_gene_counts.tsv,a8015490-9740-45c9-8bd2-eb6d1beefc2e,TCGA-E2-A152
TCGA-BRCA,tumor,0fef4f4a-1c4e-4035-acff-af12febbaf1e,f383e1a0-2847-49e0-bede-abe5ce5147ce.rna_seq.augmented_star_gene_counts.tsv,f30eb65f-fb44-4062-ac39-a38d072f655f,TCGA-B6-A1KF
TCGA-BRCA,tumor,f0107961-a5e1-46ec-b232-a47f0049bc5f,a2744918-6659-412c-a5e3-a02b9712890e.rna_seq.augmented_star_gene_counts.tsv,125b0a9a-6cbe-4207-9178-e7ff03487e87,TCGA-AR-A24O
TCGA-BRCA,tumor,507952aa-23c0-4239-ae19-04d8f862acc2,55d29bdf-c959-4eda-ab2b-e09d7abb58fa.rna_seq.augmented_star_gene_counts.tsv,a5b44d66-c162-46b5-9df2-86305f0385c5,TCGA-A1-A0SK
TCGA-BRCA,tumor,81f86e31-55db-4483-b6e0-55451ffbd1db,a31cd337-8f1a-451d-9b90-b722590d3105.rna_seq.augmented_star_gene_counts.tsv,095c7985-3842-494f-b591-706ad1cd2133,TCGA-AO-A03M
TCGA-BRCA,tumor,e0b65eec-7c30-4607-9cae-c8e8463c80c5,e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv,b8aefc48-4a6e-4254-a57f-5f688399b582,TCGA-LL-A5YO
TCGA-BRCA,tumor,94ae90d4-16a8-4922-b6b6-e5fcec9d0ae6,f1d01b35-7a63-48c1-82ae-a9684906ef65.rna_seq.augmented_star_gene_counts.tsv,ea8dbc7a-54c6-469c-865e-f49d00b0223d,TCGA-D8-A73W
TCGA-BRCA,tumor,0c0ddcd7-8b4c-4489-b642-e48c4ab4602a,d1ad6c3b-4e2a-40cd-b3e6-098b845d59cb.rna_seq.augmented_star_gene_counts.tsv,9c55032f-4db7-4026-ae83-8d060dd8e3fe,TCGA-D8-A27I
TCGA-BRCA,tumor,b1d29048-b913-40d9-bb58-97c107b95e8d,3719879b-e7b9-42b4-974c-f69735086cad.rna_seq.augmented_star_gene_counts.tsv,d48e9f25-f083-4f88-a92d-c12d9f765ba6,TCGA-A7-A426
TCGA-BRCA,tumor,77e51e8b-b21e-458a-9d00-217baa96d771,28f3a34c-f73a-4d10-8c0a-23e578866289.rna_seq.augmented_star_gene_counts.tsv,d3b9d925-ae04-4721-8bfc-50b41225bc74,TCGA-BH-A0E7
TCGA-BRCA,tumor,cee943a8-ea26-4b2f-b8a4-66300ccacfb5,7eb5f037-355b-4a38-b22b-a5e1f41ff1e9.rna_seq.augmented_star_gene_counts.tsv,b43e41af-1d82-4b5f-b8f1-add0510e6b86,TCGA-A8-A07B
TCGA-BRCA,tumor,0e1999e0-9c02-4804-88b6-60b46d100739,db5dab56-838e-4784-a7cf-f05296e356f7.rna_seq.augmented_star_gene_counts.tsv,cb9f5e50-f49d-4899-8895-9367afcc1015,TCGA-A7-A0DC
TCGA-BRCA,tumor,54a6b5bc-f788-4bea-b92c-e4dc9c71d99e,b58811d7-8ee0-4b65-a892-17319cc9ecaf.rna_seq.augmented_star_gene_counts.tsv,bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4,TCGA-E2-A1IG
TCGA-BRCA,tumor,26caf8b1-0202-4656-9bb9-4a80ffc94118,1516c4ec-98c0-41dc-9ad1-86cc05305fc1.rna_seq.augmented_star_gene_counts.tsv,b63391a0-73f8-4544-9e94-f6529245ca2a,TCGA-E2-A1IL
TCGA-BRCA,tumor,89fa8a0c-e046-4fbf-97c5-4ed5cc4e5e4c,68a74e5b-649e-4568-8616-d2292a4eca19.rna_seq.augmented_star_gene_counts.tsv,0ec70e40-07df-461d-8ff9-351240a0d454,TCGA-A7-A5ZV
TCGA-BRCA,tumor,0710056c-2f04-4182-90ca-45492dd6444c,9d0f51bf-a66d-4ea1-8599-2aee772c165b.rna_seq.augmented_star_gene_counts.tsv,44954053-0b93-4577-a436-42777e442300,TCGA-B6-A0I9
TCGA-BRCA,tumor,a127fb1e-aa3b-4b6d-98b5-c141ffba9ae7,e590db5d-2577-43ec-9d39-45a257be5562.rna_seq.augmented_star_gene_counts.tsv,157ec9e0-ca6e-4da1-9233-f976cf0db433,TCGA-B6-A0IB
TCGA-BRCA,tumor,c64a0adb-56a8-4966-9dd9-1acd789c1bb3,c50adee7-f053-484e-8a2f-f66c94a14fd3.rna_seq.augmented_star_gene_counts.tsv,316625b8-a217-4829-90d1-dfd9cb7e4bc3,TCGA-A8-A07J
TCGA-BRCA,tumor,cbbbb1af-8bf4-4bb6-9258-33bf416190e7,89c5f174-7db7-426d-9530-41e08a8ef603.rna_seq.augmented_star_gene_counts.tsv,9536bec0-dae0-4d63-a1b3-956741835243,TCGA-AO-A0J7
TCGA-BRCA,tumor,f6565f25-4317-4615-a437-af79da929ecd,8643d0bc-0acb-4d6e-b6bd-5a997d2fc39d.rna_seq.augmented_star_gene_counts.tsv,9434687a-197c-4959-b6b8-9c05f1dd7f53,TCGA-B6-A3ZX
TCGA-BRCA,tumor,afedbcf7-d427-4371-9c2a-f349b03de522,6e209f42-3c0f-4f05-83d7-c982448ccb87.rna_seq.augmented_star_gene_counts.tsv,2cbeadff-a8a3-4787-9d4e-f6b74c3ab5d9,TCGA-AO-A12E
TCGA-BRCA,tumor,176e739b-87e2-49b7-80e1-c27a6a632576,48077485-61e6-4d16-a74c-ee216a9455f1.rna_seq.augmented_star_gene_counts.tsv,d2694b09-7844-4496-865c-5d3d8cd03330,TCGA-D8-A1XB
TCGA-BRCA,tumor,82004d79-07d3-4a01-b266-4d36353ba561,e38d31b7-ad89-4fff-93d5-05f49998727b.rna_seq.augmented_star_gene_counts.tsv,2e32f31f-9817-4935-b259-96c59936ee33,TCGA-E2-A1L6
TCGA-BRCA,tumor,8644d07c-979f-4ec6-928a-afe9229fb9f1,38b11e1f-1db0-4733-bdf6-fb64664027d4.rna_seq.augmented_star_gene_counts.tsv,3c08aabd-d5b5-4bbe-857c-38a7527b2163,TCGA-A8-A085
TCGA-BRCA,tumor,e25bb12b-f88b-41c5-951e-a36d4b94008f,73e13f2d-a557-47f2-85e2-7bb8e3a48ef9.rna_seq.augmented_star_gene_counts.tsv,ca20249f-b7ea-4fd9-9ecb-34f74755ae35,TCGA-XX-A89A
TCGA-BRCA,tumor,d2a12641-a25f-4aab-99a4-433cf664ae73,934807ee-e303-43b7-938a-1721c6c31584.rna_seq.augmented_star_gene_counts.tsv,324bcba2-f6a4-45a6-807c-215bdffcca21,TCGA-A2-A0D0
TCGA-BRCA,tumor,71175258-a00a-4035-8f33-eb48bf04066f,c98940e5-aff4-4eec-9cd7-708584356a5f.rna_seq.augmented_star_gene_counts.tsv,ed2617c3-5d3b-4688-9283-0f8a10e0b10d,TCGA-E9-A5UO
TCGA-BRCA,tumor,3e5dce7b-3f1e-4b43-b83e-8c0fc654e9c4,1b392450-2b27-4dce-9205-7de33a64ba42.rna_seq.augmented_star_gene_counts.tsv,b2ecbc0f-2c30-4200-8d5e-7b95424bcadb,TCGA-A7-A26I
TCGA-BRCA,tumor,6ce774a5-2636-4a01-ab6e-737f89a4bd4f,28f1b708-bd3c-4ae7-935f-3282f75304a7.rna_seq.augmented_star_gene_counts.tsv,752f4773-5a12-4485-a1f6-896e148ddf4d,TCGA-D8-A1JP
TCGA-BRCA,tumor,f36e613e-af30-4b1c-aaf3-89540e05ddb1,281a89c1-e817-49d4-afa1-2894c2747919.rna_seq.augmented_star_gene_counts.tsv,34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b,TCGA-B6-A0IG
TCGA-BRCA,tumor,5a827399-307b-412b-a2ce-f6c81d2750a6,af58b506-df1d-4221-964d-76dbade6ab85.rna_seq.augmented_star_gene_counts.tsv,da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4,TCGA-AR-A0TY
TCGA-BRCA,tumor,e5016a2d-c839-4962-aa12-16b6c0e1328b,9634f770-bc93-4dfa-949c-98a6da30a102.rna_seq.augmented_star_gene_counts.tsv,04af44fc-c487-4005-b3cb-cb64815824a2,TCGA-B6-A0IO
TCGA-BRCA,tumor,5030e484-7981-462f-b78d-9fdf1a8531c5,95305dba-073f-40d7-aa20-66553b41bdf7.rna_seq.augmented_star_gene_counts.tsv,2c6adb12-380d-4710-a7e6-93d5a0e53289,TCGA-A2-A0YD
TCGA-BRCA,tumor,d2e2915c-125e-45c6-b7f3-6a815b3d2859,96a45a70-d4b5-4090-b603-73b7379679d6.rna_seq.augmented_star_gene_counts.tsv,c57835be-77ab-4cf5-9b23-62c11a7b2eaf,TCGA-AC-A2QI
TCGA-BRCA,tumor,cde8361d-ade2-4103-b092-3ee9cbf85ea1,4b42e241-a674-4d6c-b217-dcea51e6cc4f.rna_seq.augmented_star_gene_counts.tsv,c1e704d6-a33b-4891-90bd-992b0040c075,TCGA-C8-A3M8
TCGA-BRCA,tumor,c0f6d246-c872-41a5-8135-2bdbdb1f924f,f9506da9-20a3-4124-a614-eb525787ea45.rna_seq.augmented_star_gene_counts.tsv,53886143-c1c6-40e9-88e6-e4e5e0271fc8,TCGA-A2-A3XX
TCGA-BRCA,tumor,d1237195-a00b-4c52-86b3-4627c42eb14c,b7c49a13-6b0f-411a-940e-b35c17818aaa.rna_seq.augmented_star_gene_counts.tsv,cf9db1af-17f0-490e-8139-142bd704763a,TCGA-A8-A07O
TCGA-BRCA,tumor,da8c5f1e-a4e3-46bd-adb3-ce758e654983,c36f7911-13d2-4230-a5f5-e9c562d763bc.rna_seq.augmented_star_gene_counts.tsv,35ca5e2a-861a-4dd2-a4ce-d294cf080da3,TCGA-AQ-A54O
TCGA-BRCA,tumor,e58f3dde-82f6-4a5d-9909-8f5659a26915,9bf53a64-2c24-4cf7-8419-f57b1936aa8c.rna_seq.augmented_star_gene_counts.tsv,59d60247-e549-4326-a672-50b05c13a291,TCGA-BH-A8G0
TCGA-BRCA,tumor,2081a155-9d2d-41f6-b243-68a12e9b342a,62ca3ce8-77f9-4e02-ace4-af79519b53fd.rna_seq.augmented_star_gene_counts.tsv,88db1340-e4bf-451a-87c0-6e9168296f5e,TCGA-EW-A1PB
TCGA-BRCA,tumor,3782bc2e-5a29-4380-9b44-735ca1ac8896,ffe82e73-0990-4d3d-a4d1-7d4e169dfdf5.rna_seq.augmented_star_gene_counts.tsv,f6ed684f-ee7a-496c-80d5-6eacd494d16a,TCGA-AO-A12B
TCGA-BRCA,tumor,4d2cc90a-574f-4184-9a1c-86af222e9bb6,15933e60-dee1-493a-a4f9-d5791dd15325.rna_seq.augmented_star_gene_counts.tsv,f45aa0b2-f3de-4db5-9730-e5c6c4e2ed3a,TCGA-EW-A2FV
TCGA-BRCA,tumor,2e9902c2-e171-465e-ae13-45c413f7515f,95bb2613-9194-434c-801b-fd18aa183f6a.rna_seq.augmented_star_gene_counts.tsv,a6a863d9-b39d-4965-b47f-79a1bcf3c976,TCGA-A1-A0SH
TCGA-BRCA,tumor,c1778b3c-5649-4e26-b937-fd00ffd58387,1dd10557-4e50-4af0-87c6-b4b3f6fa3a15.rna_seq.augmented_star_gene_counts.tsv,dcfd0b1d-5707-44a6-b225-5e8f7cea5ca1,TCGA-A8-A097
TCGA-KIRC,normal,05aedbb7-c56c-4756-b8e8-302afaedcb4c,666b7828-2433-452a-9ae4-f93d8bb1dc07.rna_seq.augmented_star_gene_counts.tsv,dfd2c288-5054-4fc1-9cae-f437779dc2de,TCGA-B0-5697
TCGA-KIRC,normal,6a2325f0-0fe8-4fab-8af3-ab89e8aa47f0,5bf57535-1a6d-4417-9963-cb63883eb924.rna_seq.augmented_star_gene_counts.tsv,eee108d6-bb11-4369-b776-0f524afef6f3,TCGA-CJ-5672
TCGA-KIRC,normal,01851b83-f8c4-4108-99c9-248fe29e39e9,6dd12311-581d-46fd-9b98-6523b67ec2e4.rna_seq.augmented_star_gene_counts.tsv,e9faa588-d45a-450a-81a2-949eb2834bc0,TCGA-CZ-5452
TCGA-KIRC,normal,986759bd-7232-46a9-84f3-0e71026a01fd,05791785-80ef-46cd-970b-5bd0c0d1b8e3.rna_seq.augmented_star_gene_counts.tsv,11111b58-c7df-4291-ad8a-4baec9ff7d1f,TCGA-B0-5694
TCGA-KIRC,normal,0699530d-22a4-4fb0-a17c-ff78397c5316,29c9d4b8-b879-49d8-82e6-fd5ac79c2e6c.rna_seq.augmented_star_gene_counts.tsv,09c4ea05-928d-49b7-b7fb-30cff3481b14,TCGA-CW-5584
TCGA-KIRC,normal,6ec7b719-0f95-4108-8e26-a7049e29d495,ae21852f-75e2-4333-a624-0875028252d3.rna_seq.augmented_star_gene_counts.tsv,e33dff22-5bf1-4dd8-bed7-063cb555677c,TCGA-B0-4700
TCGA-KIRC,normal,bf080139-5562-4d85-8a56-19bc15e80357,01b48ab6-4c3b-4b40-89a6-55d64017770d.rna_seq.augmented_star_gene_counts.tsv,d7ab7ec0-3de7-4ffd-a5ac-f75579355b2a,TCGA-B0-5402
TCGA-KIRC,normal,369d7929-e499-436c-b1cc-231715d11635,e7993655-5901-4649-8a05-96ad9448369b.rna_seq.augmented_star_gene_counts.tsv,ed2e9354-5ee1-4fcf-92ec-a1b507818b91,TCGA-B2-5636
TCGA-KIRC,normal,00252d7f-e222-462f-badc-b97e8dce2021,5abd235a-829b-4457-8f47-ecd1adab30ca.rna_seq.augmented_star_gene_counts.tsv,f1ae0181-74f8-47fd-83be-83a7d01101cc,TCGA-CW-5591
TCGA-KIRC,normal,f007e19e-984c-4c94-b1d0-e4c298d9faa9,de7040ae-3995-4cb1-8f87-a3e4bfb4792f.rna_seq.augmented_star_gene_counts.tsv,f5759059-c0e3-4f1a-af96-5c7197d3c33c,TCGA-CZ-5987
TCGA-KIRC,normal,2562285c-fe56-4011-a9e9-9e17bb78becb,bbedd02c-32d6-462d-9c08-280626ff0d37.rna_seq.augmented_star_gene_counts.tsv,e865d40a-9989-436c-8426-88cc84c863e8,TCGA-CJ-5689
TCGA-KIRC,normal,ca47a7ca-d9aa-4140-a74b-4a1c75fe9ad9,bb71d96c-d14e-4e9c-be07-17534f4b541b.rna_seq.augmented_star_gene_counts.tsv,8a575e00-5dc5-416d-a8f5-2cdfb8e62c31,TCGA-A3-3358
TCGA-KIRC,normal,bdcb4d2f-7d86-4a59-8dbd-8b7300b45b72,141b1a1a-53ba-4736-a8cb-d599f17370f1.rna_seq.augmented_star_gene_counts.tsv,31a0dd95-8199-4d25-b40d-4b353644af46,TCGA-B0-5691
TCGA-KIRC,normal,18913801-b38a-4439-8b34-25a7138e8fdd,c2fc96b4-551d-46ff-bd1d-65e1a8c5df2a.rna_seq.augmented_star_gene_counts.tsv,ea26d89f-2843-489b-8627-3d5ed0cabc2a,TCGA-CZ-5984
TCGA-KIRC,normal,61e2977f-ac86-4a5a-819d-3fba1af9253a,863db1ca-ce1d-4e62-b81a-0282b832447f.rna_seq.augmented_star_gene_counts.tsv,576ea0ef-3abb-479d-adb7-ba646cee344e,TCGA-B0-5703
TCGA-KIRC,normal,a41454c8-c8c2-4d33-9ff8-402fd89d2163,16bee60c-36ed-491a-8a93-fe2cbdaad11e.rna_seq.augmented_star_gene_counts.tsv,f2801b21-5444-4cc3-a642-c60c6d82cd3d,TCGA-CZ-5454
TCGA-KIRC,normal,7d7719e1-5451-4ec0-a3d6-99aaaf640bcd,d7df3edb-bb4a-47a2-8066-fc2f700c6102.rna_seq.augmented_star_gene_counts.tsv,393abcf7-1155-4b32-85ca-cd44d259e4b4,TCGA-CZ-5461
TCGA-KIRC,normal,b8f8504c-1d5e-48b3-a54f-88250da4264f,dbaa5305-a8c3-42e9-9ffa-812d01bac6ad.rna_seq.augmented_star_gene_counts.tsv,4dd51edf-05d1-445a-b43c-6fce29eb21d4,TCGA-CW-6090
TCGA-KIRC,normal,78beabfc-8b98-4f21-94c2-cd6c21255f66,d78b8689-b4f9-4ff6-8f67-9d9fd46c8672.rna_seq.augmented_star_gene_counts.tsv,58ef1a13-a549-4043-b66c-5327bfcbd2e6,TCGA-CW-5589
TCGA-KIRC,normal,200dfa9f-ed6f-4434-9dde-7833f4d3b275,8283ab27-1a92-41f4-af55-6c115308d5bc.rna_seq.augmented_star_gene_counts.tsv,5722df9f-5631-476d-a11b-b3c1e9a40fbf,TCGA-CZ-5466
TCGA-KIRC,normal,dbe50f57-74d7-4b5f-a996-dfc8d9874d55,12bba991-4912-435f-b6ad-e4814e79fe98.rna_seq.augmented_star_gene_counts.tsv,577847b9-f9b6-4954-868f-3d5ab2b4f694,TCGA-CZ-5453
TCGA-KIRC,normal,572cfe32-d1b4-44f7-98f4-a9079f3e376c,e0dc37ca-8fb7-470b-b899-4ac49c4bf190.rna_seq.augmented_star_gene_counts.tsv,822cf6c1-dd65-4814-94b1-0c335208ad9b,TCGA-CJ-5678
TCGA-KIRC,normal,fc3d1c27-2956-4d74-991c-fc35d5c9ecbd,6ec6b3ce-0574-41d8-b22e-b27f3418adc6.rna_seq.augmented_star_gene_counts.tsv,9cdda9fa-d492-4902-afc1-eb2244e70c1b,TCGA-CZ-5451
TCGA-KIRC,normal,8c2d01a0-7df8-465a-9739-b25d96f98ddd,516b3755-74d6-4a8a-90c1-90097a61f63d.rna_seq.augmented_star_gene_counts.tsv,a682a2a3-dc53-4b7e-8929-07215737ec5e,TCGA-B2-5641
TCGA-KIRC,normal,3bfbdcb6-1e9a-43e9-9015-d55b279dc559,10ef264c-4000-4286-860a-5a6f633ecb29.rna_seq.augmented_star_gene_counts.tsv,6205c2d8-d431-4c4c-8ac6-ee407170e833,TCGA-CZ-5469
